country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Israel,2024-07-08,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-09,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-10,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-11,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-12,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-13,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-14,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-15,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-16,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-17,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-18,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-19,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-20,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-21,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-22,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-23,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-24,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-25,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-26,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-27,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-28,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-29,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-30,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-07-31,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-01,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-02,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-03,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-04,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-05,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-06,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-07,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-08,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-09,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-10,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-11,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-12,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-13,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-14,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-15,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-16,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-17,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-18,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-19,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-20,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-21,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-22,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-23,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-24,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-25,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-26,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-27,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-28,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-29,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-30,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-08-31,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-01,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-02,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-03,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-04,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-05,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-06,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-07,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-08,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-09,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-10,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-11,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
Israel,2024-09-12,4841558,0,0,531855.56,0,0,12707,0,0,1395.8914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISR,Asia,9103144,420.66284,29.086,NA,44393.3,0.2422214,8.5,NA,2.98,0.915
